 (0.8836699334343443, 0.6328085270471704, 0.281990725172949),
 (0.5550913019016028, 0.5329683187963942, 0.9753250362750248),
 (0.3778284881621836, 0.49139933217621923, 0.06919130721943623),
 (0.5474460438567625, 0.25445707876024437, 0.3734184476633151),
 (0.9917710048565956, 0.7397893013659284, 0.7856008977828383),
 (0.4824030311991301, 0.612802676154486, 0.9851238210215008),
 (0.42533144018417823, 0.7372587684538794, 0.04368921406688353),
 (0.337542396019589, 0.16472006021363417, 0.37050940260706067),
 (0.1511122881917707, 0.21540690790516992, 0.5324457092810493),
 (0.49705327054546067, 0.7499479990731825, 0.6629118186217229),
 (0.5444963807071169, 0.8192190192637283, 0.36740865804106093),
 (0.7519550747609681, 0.9020855445083357, 0.7335400292927111),
 (0.7761168639270367, 0.07861877553140117, 0.6844764292509599),
 (0.730261008769665, 0.2721891341874034, 0.6055721333524352),
 (0.6673854088779622, 0.20249868362777956, 0.22464430351471554),
 (0.18222891780737327, 0.268651326025636, 0.7663555066780097),
 (0.8933100975225844, 0.31379118856225907, 0.9015600106971265),
 (0.9389868629592778, 0.9352647616470144, 0.24289530456219532),
 (0.16058353752066912, 0.8885414106588777, 0.19867576355866512),
 (0.009748626866035615, 0.43256289274054105, 0.8878632358672337),
 (0.6071322303255385, 0.5905255401397383, 0.34435726891839047),
 (0.5309512468084506, 0.44374939978345507, 0.9678904877976192),
 (0.9296477168815902, 0.5337894884815474, 0.7349705763401914),
 (0.9861185525726439, 0.1532792291955809, 0.17922136322671456)]
